Fecha,PMCO,Est
2016-01-12,16.458333333333332,MGH
2016-01-13,8.958333333333334,MGH
2016-01-14,6.875,MGH
2016-01-15,6.375,MGH
2016-01-16,11.125,MGH
2016-01-17,13.083333333333334,MGH
2016-01-18,21.375,MGH
2016-01-19,18.208333333333332,MGH
2016-01-20,16.791666666666668,MGH
2016-01-21,18.458333333333332,MGH
2016-01-22,16.216146801358562,MGH
2016-01-23,19.0,MGH
2016-01-24,18.208333333333332,MGH
2016-01-25,21.791666666666668,MGH
2016-01-26,16.458333333333332,MGH
2016-01-27,13.166666666666666,MGH
2016-01-28,20.291666666666668,MGH
2016-01-29,31.5,MGH
2016-01-30,22.833333333333332,MGH
2016-01-31,15.208333333333334,MGH
2016-02-01,14.041666666666666,MGH
2016-02-02,15.666666666666666,MGH
2016-02-03,18.583333333333332,MGH
2016-02-04,30.583333333333332,MGH
2016-02-05,23.083333333333332,MGH
2016-02-06,24.166666666666668,MGH
2016-02-07,13.958333333333334,MGH
2016-02-08,31.10916522403726,MGH
2016-02-09,20.086202458885136,MGH
2016-02-10,19.541666666666668,MGH
2016-02-11,19.125,MGH
2016-02-12,21.0,MGH
2016-02-13,18.125,MGH
2016-02-14,20.5,MGH
2016-02-15,23.916666666666668,MGH
2016-02-16,25.25,MGH
2016-02-17,24.5,MGH
2016-02-18,24.458333333333332,MGH
2016-02-19,28.333333333333332,MGH
2016-02-20,20.208333333333332,MGH
2016-02-21,20.541666666666668,MGH
2016-02-22,25.916666666666668,MGH
2016-02-23,16.5,MGH
2016-02-24,27.291666666666668,MGH
2016-02-25,30.75,MGH
2016-02-26,23.458546362344947,MGH
2016-02-27,13.375,MGH
2016-02-28,5.666666666666667,MGH
2016-02-29,10.666666666666666,MGH
2016-03-01,13.0,MGH
2016-03-02,7.75,MGH
2016-03-03,14.291666666666666,MGH
2016-03-04,9.708333333333334,MGH
2016-03-05,10.708333333333334,MGH
2016-03-06,9.25,MGH
2016-03-07,11.125,MGH
2016-03-08,13.041666666666666,MGH
2016-03-09,4.334498005230407,MGH
2016-03-10,7.125,MGH
2016-03-11,7.18318760386677,MGH
2016-03-12,11.166666666666666,MGH
2016-03-13,14.041666666666666,MGH
2016-03-14,16.708333333333332,MGH
2016-03-15,15.666666666666666,MGH
2016-03-16,16.587120213674748,MGH
2016-03-17,13.875,MGH
2016-03-18,13.833333333333334,MGH
2016-03-19,8.46482063367693,MGH
2016-03-20,16.708333333333332,MGH
2016-03-21,15.25,MGH
2016-03-22,19.5,MGH
2016-03-23,15.833333333333334,MGH
2016-03-24,10.0,MGH
2016-03-25,8.708333333333334,MGH
2016-03-26,6.291666666666667,MGH
2016-03-27,7.75,MGH
2016-03-28,12.893961483446548,MGH
2016-03-29,14.5,MGH
2016-03-30,15.791666666666666,MGH
2016-03-31,18.166666666666668,MGH
2016-04-01,15.666666666666666,MGH
2016-04-02,15.208333333333334,MGH
2016-04-03,15.833333333333334,MGH
2016-04-04,22.291666666666668,MGH
2016-04-05,24.125,MGH
2016-04-06,27.75,MGH
2016-04-07,23.583333333333332,MGH
2016-04-08,28.0,MGH
2016-04-09,19.291666666666668,MGH
2016-04-10,16.041666666666668,MGH
2016-04-11,17.458333333333332,MGH
2016-04-12,19.583333333333332,MGH
2016-04-13,23.416666666666668,MGH
2016-04-14,16.833333333333332,MGH
2016-04-15,17.916666666666668,MGH
2016-04-16,15.916666666666666,MGH
2016-04-17,16.458333333333332,MGH
2016-04-18,18.0,MGH
2016-04-19,14.166666666666666,MGH
2016-04-20,13.833333333333334,MGH
2016-04-21,7.416666666666667,MGH
2016-04-22,7.5,MGH
2016-04-23,12.875,MGH
2016-04-24,5.666666666666667,MGH
2016-04-25,12.166666666666666,MGH
2016-04-26,11.423463598315356,MGH
2016-04-27,12.75,MGH
2016-04-28,17.166666666666668,MGH
2016-04-29,15.708333333333334,MGH
2016-04-30,10.125,MGH
2016-05-01,12.291666666666666,MGH
2016-05-02,19.791666666666668,MGH
2016-05-03,19.416666666666668,MGH
2016-05-04,18.541666666666668,MGH
2016-05-05,16.041666666666668,MGH
2016-05-06,16.60516521774535,MGH
2016-05-07,15.0,MGH
2016-05-08,9.416666666666666,MGH
2016-05-09,10.541666666666666,MGH
2016-05-10,9.75,MGH
2016-05-11,9.041666666666666,MGH
2016-05-12,7.708333333333333,MGH
2016-05-13,9.416666666666666,MGH
2016-05-14,11.166666666666666,MGH
2016-05-15,7.083333333333333,MGH
2016-05-16,7.875,MGH
2016-05-17,10.916666666666666,MGH
2016-05-18,11.416666666666666,MGH
2016-05-19,11.5,MGH
2016-05-20,13.125,MGH
2016-05-21,11.291666666666666,MGH
2016-05-22,9.125,MGH
2016-05-23,10.25,MGH
2016-05-24,10.833333333333334,MGH
2016-05-25,11.866203312454068,MGH
2016-05-26,11.486137506671922,MGH
2016-05-27,9.875,MGH
2016-05-28,7.083333333333333,MGH
2016-05-29,5.416666666666667,MGH
2016-05-30,10.208333333333334,MGH
2016-05-31,11.886912061964543,MGH
2016-06-01,9.75,MGH
2016-06-02,6.416666666666667,MGH
2016-06-03,10.458333333333334,MGH
2016-06-04,7.793685446083098,MGH
2016-06-05,5.291666666666667,MGH
2016-06-06,7.666666666666667,MGH
2016-06-07,9.958333333333334,MGH
2016-06-08,13.625,MGH
2016-06-09,12.666666666666666,MGH
2016-06-10,12.208333333333334,MGH
2016-06-11,5.134156179374702,MGH
2016-06-12,4.416666666666667,MGH
2016-06-13,5.708333333333333,MGH
2016-06-14,8.666666666666666,MGH
2016-06-15,5.25,MGH
2016-06-16,8.708333333333334,MGH
2016-06-17,9.541666666666666,MGH
2016-06-18,9.458333333333334,MGH
2016-06-19,6.059130490622564,MGH
2016-06-20,4.958333333333333,MGH
2016-06-21,5.814596120998389,MGH
2016-06-22,7.721532373108748,MGH
2016-06-23,10.291666666666666,MGH
2016-06-24,14.416666666666666,MGH
2016-06-25,8.0,MGH
2016-06-26,3.9583333333333335,MGH
2016-06-27,5.916666666666667,MGH
2016-06-28,6.791666666666667,MGH
2016-06-29,7.9567292078371965,MGH
2016-06-30,7.833333333333333,MGH
2016-07-01,8.125,MGH
2016-07-02,7.166666666666667,MGH
2016-07-03,5.666666666666667,MGH
2016-07-04,9.875,MGH
2016-07-05,5.75,MGH
2016-07-06,7.75,MGH
2016-07-07,13.041666666666666,MGH
2016-07-08,11.678364153254995,MGH
2016-07-09,13.333333333333334,MGH
2016-07-10,11.916666666666666,MGH
2016-07-11,6.208333333333333,MGH
2016-07-12,8.708333333333334,MGH
2016-07-13,8.95805519946329,MGH
2016-07-14,9.833333333333334,MGH
2016-07-15,30.166666666666668,MGH
2016-07-16,16.375,MGH
2016-07-17,5.0,MGH
2016-07-18,5.833333333333333,MGH
2016-07-19,8.25,MGH
2016-07-20,7.916666666666667,MGH
2016-07-21,7.416666666666667,MGH
2016-07-22,5.5,MGH
2016-07-23,5.666666666666667,MGH
2016-07-24,6.708333333333333,MGH
2016-07-25,6.958333333333333,MGH
2016-07-26,6.416666666666667,MGH
2016-07-27,10.916666666666666,MGH
2016-07-28,9.208333333333334,MGH
2016-07-29,7.916666666666667,MGH
2016-07-30,6.442467461362514,MGH
2016-07-31,7.041666666666667,MGH
2016-08-01,10.915857725214378,MGH
2016-08-02,9.375,MGH
2016-08-03,9.737784144288183,MGH
2016-08-04,9.291666666666666,MGH
2016-08-05,9.541666666666666,MGH
2016-08-06,3.75,MGH
2016-08-07,3.125,MGH
2016-08-08,4.666666666666667,MGH
2016-08-09,7.458333333333333,MGH
2016-08-10,6.25,MGH
2016-08-11,12.166666666666666,MGH
2016-08-12,12.041666666666666,MGH
2016-08-13,11.125,MGH
2016-08-14,9.0,MGH
2016-08-15,10.708333333333334,MGH
2016-08-16,8.5,MGH
2016-08-17,7.988125316564351,MGH
2016-08-18,6.791666666666667,MGH
2016-08-19,6.333333333333333,MGH
2016-08-20,5.583333333333333,MGH
2016-08-21,5.708333333333333,MGH
2016-08-22,9.625,MGH
2016-08-23,8.958333333333334,MGH
2016-08-24,7.166666666666667,MGH
2016-08-25,7.583333333333333,MGH
2016-08-26,8.50907169112442,MGH
2016-08-27,8.041666666666666,MGH
2016-08-28,5.666666666666667,MGH
2016-08-29,8.291666666666666,MGH
2016-08-30,11.75,MGH
2016-08-31,12.625,MGH
2016-09-01,11.666666666666666,MGH
2016-09-02,7.833333333333333,MGH
2016-09-03,7.25,MGH
2016-09-04,3.9166666666666665,MGH
2016-09-05,6.708333333333333,MGH
2016-09-06,7.166666666666667,MGH
2016-09-07,10.791666666666666,MGH
2016-09-08,13.166666666666666,MGH
2016-09-09,18.666666666666668,MGH
2016-09-10,17.666666666666668,MGH
2016-09-11,10.541666666666666,MGH
2016-09-12,12.649738959939787,MGH
2016-09-13,10.25,MGH
2016-09-14,11.375,MGH
2016-09-15,10.875,MGH
2016-09-16,4.958333333333333,MGH
2016-09-17,6.25,MGH
2016-09-18,5.0,MGH
2016-09-19,8.333333333333334,MGH
2016-09-20,9.208333333333334,MGH
2016-09-21,7.75,MGH
2016-09-22,7.0,MGH
2016-09-23,9.416666666666666,MGH
2016-09-24,6.375,MGH
2016-09-25,5.333333333333333,MGH
2016-09-26,6.666666666666667,MGH
2016-09-27,6.416666666666667,MGH
2016-09-28,4.5278041733385885,MGH
2016-09-29,6.625,MGH
2016-09-30,7.208333333333333,MGH
2016-10-01,8.166666666666666,MGH
2016-10-02,6.083333333333333,MGH
2016-10-03,11.541666666666666,MGH
2016-10-04,12.291666666666666,MGH
2016-10-05,12.125,MGH
2016-10-06,11.541666666666666,MGH
2016-10-07,12.625,MGH
2016-10-08,8.083333333333334,MGH
2016-10-09,3.4166666666666665,MGH
2016-10-10,6.875,MGH
2016-10-11,11.0,MGH
2016-10-12,11.166666666666666,MGH
2016-10-13,10.270525818514264,MGH
2016-10-14,12.083333333333334,MGH
2016-10-15,11.333333333333334,MGH
2016-10-16,7.75,MGH
2016-10-17,10.708333333333334,MGH
2016-10-18,13.916666666666666,MGH
2016-10-19,13.0,MGH
2016-10-20,13.375,MGH
2016-10-21,9.736864174686252,MGH
2016-10-22,7.5,MGH
2016-10-23,4.958333333333333,MGH
2016-10-24,11.583333333333334,MGH
2016-10-25,10.375,MGH
2016-10-26,12.875,MGH
2016-10-27,7.541666666666667,MGH
2016-10-28,11.523415711037066,MGH
2016-10-29,11.791666666666666,MGH
2016-10-30,6.958333333333333,MGH
2016-10-31,10.25,MGH
2016-11-01,11.916666666666666,MGH
2016-11-02,10.791666666666666,MGH
2016-11-03,10.0,MGH
2016-11-04,9.875,MGH
2016-11-05,8.541666666666666,MGH
2016-11-06,7.583333333333333,MGH
2016-11-07,13.8546338900754,MGH
2016-11-08,12.5,MGH
2016-11-09,5.625,MGH
2016-11-10,6.5,MGH
2016-11-11,14.375,MGH
2016-11-12,7.458333333333333,MGH
2016-11-13,8.208333333333334,MGH
2016-11-14,10.958333333333334,MGH
2016-11-15,13.208333333333334,MGH
2016-11-16,5.583333333333333,MGH
2016-11-17,16.125,MGH
2016-11-18,15.208333333333334,MGH
2016-11-19,7.458333333333333,MGH
2016-11-20,5.0,MGH
2016-11-21,6.708333333333333,MGH
2016-11-22,14.666666666666666,MGH
2016-11-23,15.25,MGH
2016-11-24,14.166666666666666,MGH
2016-11-25,17.166666666666668,MGH
2016-11-26,9.625,MGH
2016-11-27,9.333333333333334,MGH
2016-11-28,14.789888431078738,MGH
2016-11-29,13.875,MGH
2016-11-30,16.27758865856371,MGH
2016-12-01,12.25,MGH
2016-12-02,17.666666666666668,MGH
2016-12-03,11.5,MGH
2016-12-04,8.625,MGH
2016-12-05,8.314769491531207,MGH
2016-12-06,12.875,MGH
2016-12-07,17.333333333333332,MGH
2016-12-08,22.625,MGH
2016-12-09,14.458333333333334,MGH
2016-12-10,9.359800500360754,MGH
2016-12-11,8.5,MGH
2016-12-12,11.583333333333334,MGH
2016-12-13,17.541666666666668,MGH
2016-12-14,18.625,MGH
2016-12-15,15.083333333333334,MGH
2016-12-16,13.383750281791135,MGH
2016-12-17,11.833333333333334,MGH
2016-12-18,8.5,MGH
2016-12-19,10.833333333333334,MGH
2016-12-20,10.767350580993934,MGH
2016-12-21,11.958333333333334,MGH
2016-12-22,16.291666666666668,MGH
2016-12-23,17.333333333333332,MGH
2016-12-24,14.916666666666666,MGH
2016-12-25,12.0,MGH
2016-12-26,13.708333333333334,MGH
2016-12-27,15.666666666666666,MGH
2016-12-28,11.208333333333334,MGH
2016-12-29,15.333333333333334,MGH
2016-12-30,10.375,MGH
2016-12-31,11.375,MGH
2017-01-01,8.666666666666666,MGH
2017-01-02,12.625,MGH
2017-01-03,18.833333333333332,MGH
2017-01-04,19.708333333333332,MGH
2017-01-05,21.125,MGH
2017-01-06,27.375,MGH
2017-01-07,22.708333333333332,MGH
2017-01-08,14.041666666666666,MGH
2017-01-09,18.666666666666668,MGH
2017-01-10,22.125,MGH
2017-01-11,18.958333333333332,MGH
2017-01-12,20.833333333333332,MGH
2017-01-13,23.416666666666668,MGH
2017-01-14,18.125,MGH
2017-01-15,15.541666666666666,MGH
2017-01-16,20.166666666666668,MGH
2017-01-17,20.333333333333332,MGH
2017-01-18,22.074323095349403,MGH
2017-01-19,20.041666666666668,MGH
2017-01-20,17.416666666666668,MGH
2017-01-21,14.708333333333334,MGH
2017-01-22,12.75,MGH
2017-01-23,19.875,MGH
2017-01-24,20.916666666666668,MGH
2017-01-25,19.708333333333332,MGH
2017-01-26,29.208333333333332,MGH
2017-01-27,24.916666666666668,MGH
2017-01-28,30.083333333333332,MGH
2017-01-29,16.375,MGH
2017-01-30,18.166666666666668,MGH
2017-01-31,21.666666666666668,MGH
2017-02-01,19.625,MGH
2017-02-02,19.125,MGH
2017-02-03,23.0,MGH
2017-02-04,15.25,MGH
2017-02-05,12.458333333333334,MGH
2017-02-06,11.541666666666666,MGH
2017-02-07,21.0,MGH
2017-02-08,21.5,MGH
2017-02-09,24.25,MGH
2017-02-10,21.458333333333332,MGH
2017-02-11,19.666666666666668,MGH
2017-02-12,18.958333333333332,MGH
2017-02-13,22.458333333333332,MGH
2017-02-14,19.708333333333332,MGH
2017-02-15,19.791666666666668,MGH
2017-02-16,23.083333333333332,MGH
2017-02-17,18.166666666666668,MGH
2017-02-18,14.458333333333334,MGH
2017-02-19,11.375,MGH
2017-02-20,10.870666393247674,MGH
2017-02-21,16.208333333333332,MGH
2017-02-22,17.166666666666668,MGH
2017-02-23,19.583333333333332,MGH
2017-02-24,14.833333333333334,MGH
2017-02-25,20.041666666666668,MGH
2017-02-26,16.791666666666668,MGH
2017-02-27,22.18104836560434,MGH
2017-02-28,25.0,MGH
2017-03-01,30.791666666666668,MGH
2017-03-02,19.583333333333332,MGH
2017-03-03,20.625,MGH
2017-03-04,15.75,MGH
2017-03-05,8.708333333333334,MGH
2017-03-06,14.25,MGH
2017-03-07,17.708333333333332,MGH
2017-03-08,13.375,MGH
2017-03-09,12.541666666666666,MGH
2017-03-10,12.916666666666666,MGH
2017-03-11,11.833333333333334,MGH
2017-03-12,7.916666666666667,MGH
2017-03-13,10.208333333333334,MGH
2017-03-14,11.75,MGH
2017-03-15,7.791666666666667,MGH
2017-03-16,10.041666666666666,MGH
2017-03-17,15.208333333333334,MGH
2017-03-18,13.5,MGH
2017-03-19,10.125,MGH
2017-03-20,13.291666666666666,MGH
2017-03-21,15.0978297860787,MGH
2017-03-22,16.708333333333332,MGH
2017-03-23,21.458333333333332,MGH
2017-03-24,21.083333333333332,MGH
2017-03-25,14.333333333333334,MGH
2017-03-26,11.291666666666666,MGH
2017-03-27,14.625,MGH
2017-03-28,15.25,MGH
2017-03-29,13.975263387392047,MGH
2017-03-30,15.125,MGH
2017-03-31,19.539825289651517,MGH
2017-04-01,16.083333333333332,MGH
2017-04-02,12.5,MGH
2017-04-03,13.125,MGH
2017-04-04,16.083333333333332,MGH
2017-04-05,26.958333333333332,MGH
2017-04-06,20.375,MGH
2017-04-07,16.90878897380514,MGH
2017-04-08,21.02102864799803,MGH
2017-04-09,14.958333333333334,MGH
2017-04-10,17.333333333333332,MGH
2017-04-11,15.0,MGH
2017-04-12,12.541666666666666,MGH
2017-04-13,12.791666666666666,MGH
2017-04-14,11.25,MGH
2017-04-15,11.666666666666666,MGH
2017-04-16,6.541666666666667,MGH
2017-04-17,7.791666666666667,MGH
2017-04-18,8.333333333333334,MGH
2017-04-19,10.791666666666666,MGH
2017-04-20,12.816862131867891,MGH
2017-04-21,14.81922592809565,MGH
2017-04-22,16.435832855865517,MGH
2017-04-23,9.979790928650072,MGH
2017-04-24,16.853388522610114,MGH
2017-04-25,17.446489245558194,MGH
2017-04-26,15.174200616258197,MGH
2017-04-27,23.29503665812213,MGH
2017-04-28,19.52577011975607,MGH
2017-04-29,17.83479671476126,MGH
2017-04-30,12.385406447166163,MGH
2017-05-01,23.89280169761599,MGH
2017-05-02,19.78669275669051,MGH
2017-05-03,21.20546319143322,MGH
2017-05-04,18.617843167201944,MGH
2017-05-05,11.50484867964037,MGH
2017-05-06,13.763341873935163,MGH
2017-05-07,12.548827080841209,MGH
2017-05-08,10.799001190933,MGH
2017-05-09,12.752178861210608,MGH
2017-05-10,14.962131354550452,MGH
2017-05-11,14.694682894161106,MGH
2017-05-12,13.461055159643644,MGH
2017-05-13,9.541666666666666,MGH
2017-05-14,10.25,MGH
2017-05-15,14.333333333333334,MGH
2017-05-16,17.708333333333332,MGH
2017-05-17,17.791666666666668,MGH
2017-05-18,21.375,MGH
2017-05-19,25.416666666666668,MGH
2017-05-20,23.791666666666668,MGH
2017-05-21,13.083333333333334,MGH
2017-05-22,18.375,MGH
2017-05-23,18.208333333333332,MGH
2017-05-24,16.375,MGH
2017-05-25,9.865743272588961,MGH
2017-05-26,15.354206058272654,MGH
2017-05-27,15.875,MGH
2017-05-28,10.541666666666666,MGH
2017-05-29,12.958333333333334,MGH
2017-05-30,11.963982190010343,MGH
2017-05-31,10.330695568590748,MGH
2017-06-01,9.21856586339431,MGH
2017-06-02,7.686713709275229,MGH
2017-06-03,14.416666666666666,MGH
2017-06-04,9.458333333333334,MGH
2017-06-05,10.041666666666666,MGH
2017-06-06,12.583333333333334,MGH
2017-06-07,12.5,MGH
2017-06-08,10.695000330694825,MGH
2017-06-09,12.763010062426716,MGH
2017-06-10,12.541666666666666,MGH
2017-06-11,6.583333333333333,MGH
2017-06-12,13.375,MGH
2017-06-13,12.558150528862754,MGH
2017-06-14,7.583333333333333,MGH
2017-06-15,10.791666666666666,MGH
2017-06-16,12.25,MGH
2017-06-17,12.125,MGH
2017-06-18,10.583333333333334,MGH
2017-06-19,13.5,MGH
2017-06-20,12.5,MGH
2017-06-21,12.82625914783673,MGH
2017-06-22,18.625,MGH
2017-06-23,20.541666666666668,MGH
2017-06-24,14.208333333333334,MGH
2017-06-25,6.593467964563938,MGH
2017-06-26,7.083333333333333,MGH
2017-06-27,6.708333333333333,MGH
2017-06-28,5.666666666666667,MGH
2017-06-29,8.333333333333334,MGH
2017-06-30,6.208333333333333,MGH
2017-07-01,6.666666666666667,MGH
2017-07-02,5.84792931218605,MGH
2017-07-03,7.125,MGH
2017-07-04,8.458333333333334,MGH
2017-07-05,9.791666666666666,MGH
2017-07-06,9.583333333333334,MGH
2017-07-07,8.125,MGH
2017-07-08,5.980183379597951,MGH
2017-07-09,5.409863246053508,MGH
2017-07-10,7.458333333333333,MGH
2017-07-11,8.0,MGH
2017-07-12,8.291666666666666,MGH
2017-07-13,9.75,MGH
2017-07-14,15.875,MGH
2017-07-15,14.291666666666666,MGH
2017-07-16,9.708333333333334,MGH
2017-07-17,13.041666666666666,MGH
2017-07-18,11.625,MGH
2017-07-19,11.875,MGH
2017-07-20,12.125,MGH
2017-07-21,10.916666666666666,MGH
2017-07-22,9.541666666666666,MGH
2017-07-23,7.5,MGH
2017-07-24,10.833333333333334,MGH
2017-07-25,8.900211875695735,MGH
2017-07-26,10.416666666666666,MGH
2017-07-27,10.791666666666666,MGH
2017-07-28,13.666666666666666,MGH
2017-07-29,13.625,MGH
2017-07-30,9.215806200529467,MGH
2017-07-31,11.090286188040729,MGH
2017-08-01,13.833333333333334,MGH
2017-08-02,11.791666666666666,MGH
2017-08-03,9.962738471822211,MGH
2017-08-04,9.166666666666666,MGH
2017-08-05,9.125,MGH
2017-08-06,6.791666666666667,MGH
2017-08-07,10.325094169324549,MGH
2017-08-08,12.728665343442378,MGH
2017-08-09,10.916666666666666,MGH
2017-08-10,6.765597621889526,MGH
2017-08-11,10.25,MGH
2017-08-12,9.041666666666666,MGH
2017-08-13,6.625,MGH
2017-08-14,8.958333333333334,MGH
2017-08-15,13.125,MGH
2017-08-16,7.291666666666667,MGH
2017-08-17,9.416666666666666,MGH
2017-08-18,8.291666666666666,MGH
2017-08-19,7.666666666666667,MGH
2017-08-20,7.751804775487289,MGH
2017-08-21,9.708333333333334,MGH
2017-08-22,9.75,MGH
2017-08-23,12.5,MGH
2017-08-24,10.456329451028195,MGH
2017-08-25,12.75,MGH
2017-08-26,11.333333333333334,MGH
2017-08-27,6.791666666666667,MGH
2017-08-28,4.593094717413643,MGH
2017-08-29,5.708333333333333,MGH
2017-08-30,5.720741838779635,MGH
2017-08-31,8.238261451499692,MGH
2017-09-01,8.5,MGH
2017-09-02,8.375,MGH
2017-09-03,3.375,MGH
2017-09-04,5.125,MGH
2017-09-05,6.609488654243339,MGH
2017-09-06,7.291666666666667,MGH
2017-09-07,6.19450529975524,MGH
2017-09-08,8.333333333333334,MGH
2017-09-09,4.375,MGH
2017-09-10,3.9583333333333335,MGH
2017-09-11,9.791666666666666,MGH
2017-09-12,15.833333333333334,MGH
2017-09-13,24.875,MGH
2017-09-14,18.833333333333332,MGH
2017-09-15,20.458333333333332,MGH
2017-09-16,8.083333333333334,MGH
2017-09-17,4.666666666666667,MGH
2017-09-18,10.083333333333334,MGH
2017-09-19,12.136858605009612,MGH
2017-09-20,12.0,MGH
2017-09-21,8.708333333333334,MGH
2017-09-22,8.458333333333334,MGH
2017-09-23,8.416666666666666,MGH
2017-09-24,5.25,MGH
2017-09-25,6.158091902900503,MGH
2017-09-26,9.249187971853946,MGH
2017-09-27,7.749273331985671,MGH
2017-09-28,8.75,MGH
2017-09-29,6.666666666666667,MGH
2017-09-30,5.791666666666667,MGH
2017-10-01,4.208333333333333,MGH
2017-10-02,8.418315519095248,MGH
2017-10-03,10.32641564234251,MGH
2017-10-04,10.541666666666666,MGH
2017-10-05,9.291666666666666,MGH
2017-10-06,11.541666666666666,MGH
2017-10-07,13.541666666666666,MGH
2017-10-08,7.0,MGH
2017-10-09,10.083333333333334,MGH
2017-10-10,10.291666666666666,MGH
2017-10-11,8.192982123494767,MGH
2017-10-12,10.791666666666666,MGH
2017-10-13,12.0,MGH
2017-10-14,8.166666666666666,MGH
2017-10-15,7.583333333333333,MGH
2017-10-16,7.594795868612535,MGH
2017-10-17,10.452094496668865,MGH
2017-10-18,12.375,MGH
2017-10-19,14.583333333333334,MGH
2017-10-20,17.666666666666668,MGH
2017-10-21,18.083333333333332,MGH
2017-10-22,13.86822960825067,MGH
2017-10-23,11.5,MGH
2017-10-24,11.099286134945734,MGH
2017-10-25,10.307431609693685,MGH
2017-10-26,20.291666666666668,MGH
2017-10-27,23.708333333333332,MGH
2017-10-28,13.791666666666666,MGH
2017-10-29,10.041666666666666,MGH
2017-10-30,13.75,MGH
2017-10-31,13.239290427596048,MGH
2017-11-01,12.416666666666666,MGH
2017-11-02,12.25,MGH
2017-11-03,12.833333333333334,MGH
2017-11-04,13.89030958839023,MGH
2017-11-05,11.791666666666666,MGH
2017-11-06,20.083333333333332,MGH
2017-11-07,23.989306700312948,MGH
2017-11-08,23.583333333333332,MGH
2017-11-09,21.958333333333332,MGH
2017-11-10,19.416666666666668,MGH
2017-11-11,14.541666666666666,MGH
2017-11-12,12.79333400662447,MGH
2017-11-13,14.066791772646965,MGH
2017-11-14,12.01513098360973,MGH
2017-11-15,19.041666666666668,MGH
2017-11-16,21.791666666666668,MGH
2017-11-17,19.958333333333332,MGH
2017-11-18,21.833333333333332,MGH
2017-11-19,9.875,MGH
2017-11-20,16.375,MGH
2017-11-21,20.916666666666668,MGH
2017-11-22,25.958333333333332,MGH
2017-11-23,24.291666666666668,MGH
2017-11-24,30.333333333333332,MGH
2017-11-25,27.583333333333332,MGH
2017-11-26,17.233330698443844,MGH
2017-11-27,17.208333333333332,MGH
2017-11-28,24.625,MGH
2017-11-29,28.84023005103168,MGH
2017-11-30,22.53065511185731,MGH
2017-12-01,24.916666666666668,MGH
2017-12-02,26.458333333333332,MGH
2017-12-03,18.291666666666668,MGH
2017-12-04,25.958333333333332,MGH
2017-12-05,29.866599947317898,MGH
2017-12-06,23.759153325659856,MGH
2017-12-07,23.125,MGH
2017-12-08,18.3917577007839,MGH
2017-12-09,19.5,MGH
2017-12-10,12.958333333333334,MGH
2017-12-11,23.75,MGH
2017-12-12,25.260777281554326,MGH
2017-12-13,28.045199378290647,MGH
2017-12-14,41.833333333333336,MGH
2017-12-15,27.708333333333332,MGH
2017-12-16,21.541666666666668,MGH
2017-12-17,14.0,MGH
2017-12-18,22.166666666666668,MGH
2017-12-19,27.375,MGH
2017-12-20,27.291666666666668,MGH
2017-12-21,24.539783540983052,MGH
2017-12-22,28.083333333333332,MGH
2017-12-23,26.916666666666668,MGH
2017-12-24,18.958333333333332,MGH
2017-12-25,13.666666666666666,MGH
2017-12-26,20.29927669844135,MGH
2017-12-27,27.333333333333332,MGH
2017-12-28,22.088956530133114,MGH
2017-12-29,20.708333333333332,MGH
2017-12-30,19.666666666666668,MGH
2017-12-31,17.791666666666668,MGH
2018-01-01,14.541666666666666,MGH
2018-01-02,16.25,MGH
2018-01-03,25.375,MGH
2018-01-04,28.5,MGH
2018-01-05,27.166666666666668,MGH
2018-01-06,22.5,MGH
2018-01-07,17.375,MGH
2018-01-08,30.958333333333332,MGH
2018-01-09,23.916666666666668,MGH
2018-01-10,29.916666666666668,MGH
2018-01-11,35.541666666666664,MGH
2018-01-12,20.666666666666668,MGH
2018-01-13,29.291666666666668,MGH
2018-01-14,14.583333333333334,MGH
2018-01-15,29.291666666666668,MGH
2018-01-16,37.208333333333336,MGH
2018-01-17,26.791666666666668,MGH
2018-01-18,28.125,MGH
2018-01-19,28.708333333333332,MGH
2018-01-20,21.125,MGH
2018-01-21,17.458333333333332,MGH
2018-01-22,26.916666666666668,MGH
2018-01-23,25.5,MGH
2018-01-24,20.522737157206844,MGH
2018-01-25,14.583333333333334,MGH
2018-01-26,20.125,MGH
2018-01-27,15.083333333333334,MGH
2018-01-28,9.541666666666666,MGH
2018-01-29,11.708333333333334,MGH
2018-01-30,17.734937664939302,MGH
2018-01-31,21.166666666666668,MGH
2018-02-01,21.375,MGH
2018-02-02,20.914638490935772,MGH
2018-02-03,18.84039902753224,MGH
2018-02-04,16.291666666666668,MGH
2018-02-05,14.708333333333334,MGH
2018-02-06,19.89411267242151,MGH
2018-02-07,25.625,MGH
2018-02-08,16.9324153610301,MGH
2018-02-09,13.916666666666666,MGH
2018-02-10,9.208333333333334,MGH
2018-02-11,9.083333333333334,MGH
2018-02-12,15.916666666666666,MGH
2018-02-13,23.168812160025293,MGH
2018-02-14,17.541666666666668,MGH
2018-02-15,20.0,MGH
2018-02-16,24.422247157403778,MGH
2018-02-17,21.625,MGH
2018-02-18,17.750814941163114,MGH
2018-02-19,18.25,MGH
2018-02-20,15.375,MGH
2018-02-21,20.916666666666668,MGH
2018-02-22,23.708333333333332,MGH
2018-02-23,25.5,MGH
2018-02-24,20.291666666666668,MGH
2018-02-25,9.583333333333334,MGH
2018-02-26,15.541666666666666,MGH
2018-02-27,18.833333333333332,MGH
2018-02-28,20.541666666666668,MGH
