FECHA,HORA,AJM,BJU,CAM,FAR,GAM,HGM,INN,MER,MGH,MPA,PED,SAC,SAG,SFE,TLA,UIZ,XAL
10/16/2022,19,-99,17,-99,-99,31,-99,5,23,-99,7,9,-99,74,10,18,24,-99
10/16/2022,20,-99,12,-99,-99,26,-99,7,18,-99,6,9,-99,36,8,36,19,-99
10/16/2022,21,-99,13,-99,-99,26,-99,13,21,-99,5,4,-99,21,8,10,19,-99
10/16/2022,22,-99,13,-99,-99,11,-99,11,13,-99,8,13,-99,13,10,-99,20,-99
10/16/2022,23,-99,6,-99,-99,8,-99,5,7,-99,6,7,-99,13,7,-99,14,-99
10/16/2022,24,-99,6,-99,-99,5,-99,2,4,-99,7,9,-99,9,3,-99,7,-99
10/17/2022,1,-99,5,-99,-99,8,-99,2,4,-99,5,6,-99,6,3,-99,6,-99
10/17/2022,2,-99,4,-99,-99,9,-99,2,5,-99,4,1,-99,6,3,-99,5,-99
10/17/2022,3,-99,5,-99,-99,12,-99,2,4,-99,4,3,-99,7,4,-99,8,-99
10/17/2022,4,-99,9,-99,-99,10,-99,1,7,-99,4,6,-99,12,4,-99,9,-99
10/17/2022,5,-99,11,-99,-99,15,-99,2,9,-99,5,6,-99,21,8,-99,10,-99
10/17/2022,6,-99,13,-99,-99,22,-99,2,11,-99,4,7,-99,26,10,-99,17,-99
10/17/2022,7,-99,16,-99,-99,29,-99,2,16,-99,8,10,-99,26,11,-99,26,-99
10/17/2022,8,-99,21,-99,-99,25,-99,2,19,-99,10,12,-99,48,11,-99,30,-99
10/17/2022,9,-99,19,-99,-99,24,-99,3,19,-99,8,10,-99,65,10,-99,32,-99
10/17/2022,10,-99,19,-99,-99,32,-99,4,19,-99,11,10,-99,48,9,-99,22,-99
10/17/2022,11,-99,17,-99,-99,27,-99,4,14,-99,9,19,-99,29,9,-99,19,-99
10/17/2022,12,-99,13,-99,-99,23,-99,5,12,-99,17,14,-99,29,16,-99,17,-99
10/17/2022,13,-99,11,-99,-99,21,-99,6,10,-99,11,13,-99,21,10,-99,13,-99
10/17/2022,14,-99,9,-99,-99,17,-99,7,8,-99,19,12,-99,16,11,-99,23,-99
10/17/2022,15,-99,10,-99,-99,15,-99,7,9,-99,13,8,-99,22,8,-99,20,-99
10/17/2022,16,-99,15,-99,-99,13,-99,7,11,-99,8,15,-99,20,13,-99,23,-99
10/17/2022,17,-99,16,-99,-99,33,-99,7,11,-99,10,16,-99,34,14,-99,24,-99
10/17/2022,18,-99,23,-99,-99,-99,-99,6,25,-99,-99,18,-99,35,18,-99,60,-99
10/17/2022,19,-99,9,-99,-99,13,-99,4,6,-99,-99,12,-99,13,10,-99,17,-99
10/17/2022,20,-99,4,-99,-99,11,-99,1,4,-99,-99,-99,-99,13,4,-99,5,-99
10/17/2022,21,-99,2,-99,-99,7,-99,1,5,-99,-99,-99,-99,6,3,-99,4,-99
10/17/2022,22,-99,2,-99,-99,5,-99,2,3,-99,-99,-99,-99,7,2,-99,4,-99
10/17/2022,23,-99,2,-99,-99,7,-99,1,3,-99,-99,-99,-99,12,3,-99,3,-99
10/17/2022,24,-99,1,-99,-99,4,-99,1,3,-99,-99,-99,-99,4,1,-99,3,-99
10/18/2022,1,-99,1,-99,-99,2,-99,1,2,-99,3,-99,-99,2,2,5,2,-99
10/18/2022,2,-99,1,-99,-99,2,-99,-99,1,-99,4,-99,-99,-99,1,3,2,-99
10/18/2022,3,-99,1,-99,-99,2,-99,1,1,-99,3,-99,-99,2,2,2,2,-99
10/18/2022,4,-99,1,-99,-99,3,-99,1,1,-99,3,-99,-99,3,2,3,4,-99
10/18/2022,5,-99,1,-99,-99,5,-99,1,3,-99,2,1,-99,11,4,6,3,-99
10/18/2022,6,-99,2,-99,-99,5,-99,2,2,-99,2,2,-99,3,3,9,3,-99
10/18/2022,7,-99,2,-99,-99,6,-99,1,4,-99,2,3,-99,3,3,7,3,-99
10/18/2022,8,-99,3,-99,-99,7,-99,1,4,-99,4,3,-99,8,3,19,4,-99
10/18/2022,9,-99,5,-99,-99,14,-99,1,7,-99,2,3,-99,11,7,27,5,-99
10/18/2022,10,-99,8,-99,-99,15,-99,1,12,-99,4,5,-99,9,5,24,12,-99
10/18/2022,11,-99,9,-99,-99,9,-99,1,9,-99,3,8,-99,9,6,17,17,-99
10/18/2022,12,-99,10,-99,-99,9,-99,2,9,-99,5,9,-99,11,9,16,14,-99
10/18/2022,13,-99,10,-99,-99,13,-99,4,8,-99,9,6,-99,2,9,14,12,-99
10/18/2022,14,-99,12,-99,-99,12,-99,4,9,-99,7,10,-99,28,11,20,19,-99
10/18/2022,15,-99,11,-99,-99,14,-99,6,13,-99,9,13,-99,19,12,22,19,-99
10/18/2022,16,-99,12,-99,-99,13,-99,7,11,-99,5,12,-99,5,13,20,10,-99
10/18/2022,17,-99,5,-99,-99,-99,-99,7,5,-99,2,1,-99,8,8,18,5,-99
10/18/2022,18,-99,5,-99,-99,-99,-99,2,6,-99,2,3,-99,6,3,22,4,-99
10/18/2022,19,-99,5,-99,-99,-99,-99,1,8,-99,1,5,-99,4,5,12,5,-99
10/18/2022,20,-99,5,-99,-99,-99,-99,1,7,-99,1,5,-99,-99,4,8,6,-99
10/18/2022,21,-99,4,-99,-99,-99,-99,1,6,-99,3,4,-99,-99,6,9,6,-99
10/18/2022,22,-99,2,-99,-99,-99,-99,1,4,-99,2,2,-99,-99,5,8,5,-99
10/18/2022,23,-99,1,-99,-99,-99,-99,1,3,-99,1,2,-99,-99,5,13,3,-99
10/18/2022,24,-99,3,-99,-99,-99,-99,-99,2,-99,3,3,-99,-99,4,15,4,-99
10/19/2022,1,-99,3,-99,-99,-99,-99,-99,2,-99,2,4,-99,-99,4,8,4,-99
10/19/2022,2,-99,4,-99,-99,-99,-99,-99,3,-99,2,2,-99,-99,3,5,3,-99
10/19/2022,3,-99,3,-99,-99,-99,-99,-99,2,-99,2,3,-99,-99,4,9,1,-99
10/19/2022,4,-99,3,-99,-99,-99,-99,1,3,-99,4,-99,-99,-99,4,14,2,-99
10/19/2022,5,-99,5,-99,-99,-99,-99,1,5,-99,4,2,-99,-99,4,16,4,-99
10/19/2022,6,-99,5,-99,-99,-99,-99,1,7,-99,2,2,-99,-99,3,18,5,-99
10/19/2022,7,-99,8,-99,-99,-99,-99,1,9,-99,3,4,-99,-99,-99,23,7,-99
10/19/2022,8,-99,8,-99,-99,-99,-99,1,13,-99,6,6,-99,-99,7,22,11,-99
10/19/2022,9,-99,11,-99,-99,-99,-99,1,12,-99,7,6,-99,-99,6,21,15,-99
10/19/2022,10,-99,12,-99,-99,-99,-99,1,11,-99,8,7,-99,-99,6,22,18,-99
10/19/2022,11,-99,10,-99,-99,11,-99,2,8,-99,10,9,-99,-99,9,19,21,-99
10/19/2022,12,-99,13,-99,-99,9,-99,3,15,-99,9,-99,-99,-99,9,21,20,-99
10/19/2022,13,-99,12,-99,-99,9,-99,4,15,-99,11,10,-99,-99,9,24,20,-99
10/19/2022,14,-99,12,-99,-99,12,-99,5,12,-99,13,12,-99,-99,11,22,16,-99
10/19/2022,15,-99,13,-99,-99,14,-99,6,-99,-99,13,12,-99,-99,12,31,22,-99
10/19/2022,16,-99,19,-99,-99,19,-99,7,16,-99,14,15,-99,-99,15,31,21,-99
10/19/2022,17,-99,21,-99,-99,25,-99,10,25,-99,14,17,-99,-99,16,23,29,-99
10/19/2022,18,-99,18,-99,-99,21,-99,9,25,-99,20,13,-99,-99,13,23,27,-99
10/19/2022,19,-99,16,-99,-99,17,-99,8,24,-99,20,11,-99,-99,9,23,27,-99
10/19/2022,20,-99,15,-99,-99,13,-99,6,16,-99,16,14,-99,-99,10,24,19,-99
10/19/2022,21,-99,15,-99,-99,11,-99,5,-99,-99,14,9,-99,-99,9,17,14,-99
10/19/2022,22,-99,12,-99,-99,12,-99,5,13,-99,12,8,-99,-99,6,18,15,-99
10/19/2022,23,-99,8,-99,-99,15,-99,3,13,-99,11,5,-99,-99,6,13,15,-99
10/19/2022,24,-99,6,-99,-99,13,-99,2,14,-99,10,8,-99,-99,7,-99,13,-99
10/20/2022,1,-99,5,-99,-99,13,-99,2,12,-99,9,4,-99,-99,5,14,12,-99
10/20/2022,2,-99,5,-99,-99,12,-99,2,11,-99,7,4,-99,-99,5,12,14,-99
10/20/2022,3,-99,5,-99,-99,12,-99,3,10,-99,5,2,-99,-99,3,13,12,-99
10/20/2022,4,-99,3,-99,-99,10,-99,3,9,-99,5,-99,-99,-99,4,13,8,-99
10/20/2022,5,-99,3,-99,-99,14,-99,3,10,-99,4,2,-99,-99,6,13,11,-99
10/20/2022,6,-99,5,-99,-99,15,-99,3,14,-99,4,3,-99,-99,6,34,13,-99
10/20/2022,7,-99,6,-99,-99,25,-99,3,14,-99,5,4,-99,-99,10,35,12,-99
10/20/2022,8,-99,9,-99,-99,25,-99,7,16,-99,6,7,-99,-99,12,33,17,-99
10/20/2022,9,-99,11,-99,-99,31,-99,4,20,-99,6,8,-99,-99,18,42,21,-99
10/20/2022,10,-99,14,-99,-99,51,-99,3,19,-99,6,9,-99,-99,14,58,23,-99
10/20/2022,11,-99,20,-99,-99,46,-99,3,20,-99,8,12,-99,-99,13,53,25,-99
10/20/2022,12,-99,18,-99,-99,27,-99,3,18,-99,19,16,-99,-99,16,31,18,-99
10/20/2022,13,-99,15,-99,-99,25,-99,4,11,-99,10,16,-99,-99,21,34,12,-99
10/20/2022,14,-99,10,-99,-99,23,-99,5,10,-99,15,8,-99,-99,21,30,12,-99
10/20/2022,15,-99,8,-99,-99,17,-99,9,6,-99,8,12,-99,-99,17,28,15,-99
10/20/2022,16,-99,8,-99,-99,16,-99,9,8,-99,9,3,-99,-99,17,30,20,-99
10/20/2022,17,-99,14,-99,-99,22,-99,8,15,-99,5,8,-99,-99,15,30,16,-99
10/20/2022,18,-99,15,-99,-99,18,-99,4,-99,-99,3,-99,-99,-99,15,31,12,-99
10/20/2022,19,-99,11,-99,-99,14,-99,4,10,-99,2,8,-99,-99,14,28,13,-99
10/20/2022,20,-99,9,-99,-99,15,-99,2,10,-99,3,13,-99,-99,17,29,11,-99
10/20/2022,21,-99,9,-99,-99,13,-99,5,12,-99,4,11,-99,-99,13,31,13,-99
10/20/2022,22,-99,9,-99,-99,14,-99,10,9,-99,6,13,-99,-99,13,27,10,-99
10/20/2022,23,-99,9,-99,-99,19,-99,10,12,-99,4,11,-99,-99,9,21,8,-99
10/20/2022,24,-99,12,-99,-99,21,-99,8,16,-99,12,9,-99,-99,9,13,11,-99
10/21/2022,1,-99,9,-99,-99,15,-99,6,14,-99,12,5,-99,-99,7,9,16,-99
10/21/2022,2,-99,6,-99,-99,11,-99,6,9,-99,13,4,-99,-99,9,7,15,-99
10/21/2022,3,-99,4,-99,-99,8,-99,5,8,-99,12,4,-99,-99,6,4,13,-99
10/21/2022,4,-99,4,-99,-99,10,-99,4,7,-99,12,4,-99,-99,9,7,10,-99
10/21/2022,5,-99,5,-99,-99,11,-99,4,11,-99,10,4,-99,-99,7,12,9,-99
10/21/2022,6,-99,12,-99,-99,19,-99,5,16,-99,10,5,-99,-99,11,20,11,-99
10/21/2022,7,-99,17,-99,-99,28,-99,5,18,-99,12,9,-99,-99,12,34,16,-99
10/21/2022,8,-99,18,-99,-99,41,-99,5,21,-99,10,12,-99,-99,15,27,34,-99
10/21/2022,9,-99,18,-99,-99,37,-99,5,-99,-99,13,13,-99,-99,11,18,28,-99
10/21/2022,10,-99,16,-99,-99,34,-99,5,-99,-99,11,10,-99,-99,9,28,19,-99
10/21/2022,11,-99,10,-99,-99,26,-99,5,-99,-99,14,11,-99,-99,11,24,23,-99
10/21/2022,12,-99,14,-99,-99,25,-99,7,-99,-99,8,9,-99,-99,13,24,17,-99
10/21/2022,13,-99,11,-99,-99,34,-99,8,13,-99,9,11,-99,-99,12,22,17,-99
10/21/2022,14,-99,13,-99,-99,30,-99,8,16,-99,12,11,-99,-99,15,28,16,-99
10/21/2022,15,-99,14,-99,-99,29,-99,8,16,-99,13,14,-99,-99,17,30,20,-99
10/21/2022,16,-99,16,-99,-99,30,-99,3,29,-99,13,11,-99,-99,16,27,14,-99
10/21/2022,17,-99,11,-99,-99,33,-99,2,21,-99,5,9,-99,-99,7,28,15,-99
10/21/2022,18,-99,4,-99,-99,20,-99,3,9,-99,5,-99,-99,-99,5,14,9,-99
10/21/2022,19,-99,4,-99,-99,14,-99,4,9,-99,6,5,-99,-99,4,13,8,-99
10/21/2022,20,-99,7,-99,-99,19,-99,2,10,-99,7,5,-99,-99,4,12,12,-99
10/21/2022,21,-99,6,-99,-99,17,-99,2,8,-99,10,4,-99,-99,3,11,17,-99
10/21/2022,22,-99,4,-99,-99,21,-99,2,9,-99,9,5,-99,-99,6,15,14,-99
10/21/2022,23,-99,7,-99,-99,24,-99,2,12,-99,6,7,-99,-99,8,16,10,-99
10/21/2022,24,-99,10,-99,-99,22,-99,2,15,-99,10,6,-99,-99,8,18,10,-99
10/22/2022,1,-99,7,-99,-99,20,-99,3,12,-99,10,4,-99,27,8,13,8,-99
10/22/2022,2,-99,6,-99,-99,19,-99,2,11,-99,9,2,-99,28,8,16,10,-99
10/22/2022,3,-99,6,-99,-99,24,-99,2,10,-99,9,3,-99,20,5,11,12,-99
10/22/2022,4,-99,7,-99,-99,27,-99,2,11,-99,7,4,-99,20,7,8,13,-99
10/22/2022,5,-99,8,-99,-99,30,-99,1,17,-99,6,3,-99,30,5,13,13,-99
10/22/2022,6,-99,8,-99,-99,35,-99,1,20,-99,7,4,-99,28,8,18,14,-99
10/22/2022,7,-99,11,-99,-99,33,-99,-99,19,-99,6,5,-99,31,10,23,15,-99
10/22/2022,8,-99,15,-99,-99,25,-99,1,16,-99,7,6,-99,56,10,28,17,-99
10/22/2022,9,-99,14,-99,-99,47,-99,2,18,-99,10,9,-99,55,7,28,24,-99
10/22/2022,10,-99,12,-99,-99,-99,-99,3,29,-99,13,12,-99,33,12,31,21,-99
10/22/2022,11,-99,16,-99,-99,-99,-99,2,21,-99,12,11,-99,22,15,29,20,-99
10/22/2022,12,-99,12,-99,-99,-99,-99,3,15,-99,16,9,-99,17,10,24,17,-99
10/22/2022,13,-99,11,-99,-99,-99,-99,5,12,-99,9,8,-99,20,12,25,12,-99
10/22/2022,14,-99,8,-99,-99,-99,-99,4,11,-99,9,-99,-99,25,9,25,11,-99
10/22/2022,15,-99,9,-99,-99,-99,-99,4,8,-99,7,-99,-99,21,12,27,9,-99
10/22/2022,16,-99,8,-99,-99,-99,-99,2,9,-99,11,-99,-99,22,9,29,9,-99
10/22/2022,17,-99,13,-99,-99,25,-99,2,13,-99,5,-99,-99,26,10,30,20,-99
10/22/2022,18,-99,12,-99,-99,23,-99,2,15,-99,5,-99,-99,30,11,23,16,-99
10/22/2022,19,-99,7,-99,-99,17,-99,2,9,-99,6,-99,-99,25,4,17,16,-99
10/22/2022,20,-99,5,-99,-99,14,-99,2,7,-99,8,-99,-99,19,5,7,14,-99
10/22/2022,21,-99,6,-99,-99,15,-99,3,12,-99,8,2,-99,11,3,9,16,-99
10/22/2022,22,-99,11,-99,-99,15,-99,2,12,-99,8,6,-99,11,2,14,17,-99
10/22/2022,23,-99,13,-99,-99,14,-99,2,12,-99,6,8,-99,17,3,16,15,-99
10/22/2022,24,-99,8,-99,-99,18,-99,2,12,-99,6,1,-99,11,5,14,16,-99
10/23/2022,1,-99,8,-99,-99,24,-99,3,11,-99,5,12,-99,13,6,20,16,-99
10/23/2022,2,-99,9,-99,-99,21,-99,3,10,-99,6,1,-99,12,6,25,14,-99
10/23/2022,3,-99,7,-99,-99,20,-99,3,11,-99,6,8,-99,11,4,16,12,-99
10/23/2022,4,-99,7,-99,-99,23,-99,2,14,-99,7,4,-99,10,4,16,18,-99
10/23/2022,5,-99,6,-99,-99,23,-99,4,13,-99,5,4,-99,11,4,12,14,-99
10/23/2022,6,-99,7,-99,-99,23,-99,3,12,-99,5,4,-99,11,4,20,15,-99
10/23/2022,7,-99,9,-99,-99,31,-99,2,15,-99,5,4,-99,14,2,23,14,-99
10/23/2022,8,-99,9,-99,-99,38,-99,3,17,-99,7,5,-99,22,8,26,15,-99
10/23/2022,9,-99,10,-99,-99,30,-99,3,11,-99,11,10,-99,27,10,27,13,-99
10/23/2022,10,-99,10,-99,-99,23,-99,6,9,-99,13,9,-99,19,9,19,14,-99
10/23/2022,11,-99,10,-99,-99,16,-99,5,8,-99,9,9,-99,21,9,17,12,-99
10/23/2022,12,-99,7,-99,-99,15,-99,6,8,-99,15,9,-99,19,8,13,11,-99
10/23/2022,13,-99,9,-99,-99,18,-99,6,9,-99,11,9,-99,16,12,17,12,-99
10/23/2022,14,-99,8,-99,-99,22,-99,7,9,-99,17,-99,-99,14,11,15,11,-99
10/23/2022,15,-99,7,-99,-99,22,-99,10,10,-99,15,2,-99,12,11,13,13,-99
10/23/2022,16,-99,8,-99,-99,22,-99,5,9,-99,-99,3,-99,12,13,12,14,-99
10/23/2022,17,-99,12,-99,-99,22,-99,5,13,-99,5,3,-99,19,12,16,22,-99
10/23/2022,18,-99,16,-99,-99,26,-99,4,19,-99,6,9,-99,30,11,22,17,-99
10/23/2022,19,-99,13,-99,-99,20,-99,4,16,-99,5,6,-99,22,10,29,14,-99
10/23/2022,20,-99,13,-99,-99,18,-99,4,14,-99,9,4,-99,24,9,38,15,-99
10/23/2022,21,-99,20,-99,-99,19,-99,5,11,-99,9,17,-99,19,9,31,13,-99
10/23/2022,22,-99,12,-99,-99,23,-99,4,11,-99,11,12,-99,23,11,24,12,-99
10/23/2022,23,-99,14,-99,-99,21,-99,4,12,-99,15,9,-99,21,12,16,13,-99
10/23/2022,24,-99,11,-99,-99,21,-99,5,13,-99,15,15,-99,14,8,11,13,-99
10/24/2022,1,-99,10,-99,-99,19,-99,4,12,-99,15,5,-99,13,5,11,13,-99
10/24/2022,2,-99,10,-99,-99,20,-99,4,11,-99,12,-99,-99,13,5,9,11,-99
10/24/2022,3,-99,9,-99,-99,18,-99,3,12,-99,11,-99,-99,14,5,8,11,-99
10/24/2022,4,-99,7,-99,-99,20,-99,2,9,-99,9,-99,-99,15,5,9,11,-99
10/24/2022,5,-99,11,-99,-99,24,-99,3,13,-99,9,3,-99,20,7,13,12,-99
10/24/2022,6,-99,14,-99,-99,27,-99,3,18,-99,8,8,-99,27,11,25,18,-99
10/24/2022,7,-99,20,-99,-99,27,-99,3,20,-99,17,11,-99,32,12,35,23,-99
10/24/2022,8,-99,20,-99,-99,28,-99,4,26,-99,16,15,-99,28,12,40,24,-99
10/24/2022,9,-99,17,-99,-99,26,-99,3,23,-99,10,17,-99,29,13,44,20,-99
10/24/2022,10,-99,13,-99,-99,35,-99,3,15,-99,10,13,-99,29,13,35,16,-99
10/24/2022,11,-99,10,-99,-99,28,-99,6,9,-99,12,7,-99,30,12,24,16,-99
10/24/2022,12,-99,9,-99,-99,26,-99,6,11,-99,9,11,-99,21,10,23,16,-99
10/24/2022,13,-99,11,-99,-99,25,-99,6,14,-99,15,9,-99,22,12,24,18,-99
10/24/2022,14,-99,13,-99,-99,24,-99,7,13,-99,15,-99,-99,28,10,17,13,-99
10/24/2022,15,-99,8,-99,-99,19,-99,6,9,-99,17,8,-99,21,-99,18,16,-99
10/24/2022,16,-99,13,-99,-99,23,-99,7,13,-99,20,13,-99,22,-99,23,17,-99
10/24/2022,17,-99,14,-99,-99,29,-99,7,14,-99,18,9,-99,25,-99,23,23,-99
10/24/2022,18,-99,18,-99,-99,27,-99,7,22,-99,7,13,-99,30,-99,14,30,-99
10/24/2022,19,-99,26,-99,-99,38,-99,6,23,-99,8,15,-99,41,-99,32,20,-99
10/24/2022,20,-99,20,-99,-99,30,-99,5,21,-99,9,22,-99,31,-99,36,24,-99
10/24/2022,21,-99,18,-99,-99,33,-99,5,21,-99,12,12,-99,21,-99,37,20,-99
10/24/2022,22,-99,18,-99,-99,28,-99,5,20,-99,11,13,-99,18,-99,54,19,-99
10/24/2022,23,-99,16,-99,-99,34,-99,4,12,-99,10,17,-99,15,-99,34,22,-99
10/24/2022,24,-99,14,-99,-99,27,-99,3,14,-99,9,7,-99,15,-99,26,19,-99
10/25/2022,1,-99,10,-99,-99,19,-99,4,12,-99,9,9,-99,16,-99,24,12,-99
10/25/2022,2,-99,9,-99,-99,18,-99,3,12,-99,10,2,-99,15,-99,17,12,-99
10/25/2022,3,-99,10,-99,-99,19,-99,3,11,-99,10,7,-99,13,-99,19,11,-99
10/25/2022,4,-99,10,-99,-99,29,-99,2,12,-99,8,3,-99,20,-99,20,13,-99
10/25/2022,5,-99,10,-99,-99,27,-99,3,17,-99,8,4,-99,24,-99,21,14,-99
10/25/2022,6,-99,13,-99,-99,30,-99,3,34,-99,10,8,-99,35,-99,30,18,-99
10/25/2022,7,-99,16,-99,-99,49,-99,3,30,-99,11,18,-99,61,-99,54,23,-99
10/25/2022,8,-99,17,-99,-99,67,-99,5,29,-99,11,14,-99,73,-99,67,30,-99
10/25/2022,9,-99,18,-99,-99,71,-99,4,29,-99,14,12,-99,74,-99,50,32,-99
10/25/2022,10,-99,15,-99,-99,47,-99,4,26,-99,19,12,-99,35,-99,25,28,-99
10/25/2022,11,-99,20,-99,-99,51,-99,5,21,-99,13,13,-99,29,-99,30,24,-99
10/25/2022,12,-99,16,-99,-99,38,-99,6,20,-99,10,14,-99,26,-99,33,25,-99
10/25/2022,13,-99,19,-99,-99,24,-99,9,16,-99,20,17,-99,24,-99,20,19,-99
10/25/2022,14,-99,15,-99,-99,23,-99,11,11,-99,26,17,-99,17,-99,21,18,-99
10/25/2022,15,-99,12,-99,-99,22,-99,12,12,-99,21,18,-99,17,-99,21,21,-99
10/25/2022,16,-99,12,-99,-99,22,-99,14,14,-99,18,11,-99,28,-99,19,17,-99
10/25/2022,17,-99,14,-99,-99,25,-99,10,13,-99,24,11,-99,23,-99,19,22,-99
10/25/2022,18,-99,18,-99,-99,28,-99,7,16,-99,17,17,-99,32,-99,28,28,-99
10/25/2022,19,-99,23,-99,-99,42,-99,5,26,-99,17,14,-99,32,-99,53,24,-99
10/25/2022,20,-99,29,-99,-99,35,-99,6,29,-99,13,21,-99,29,-99,39,17,-99
10/25/2022,21,-99,28,-99,-99,27,-99,6,25,-99,7,20,-99,24,-99,37,26,-99
10/25/2022,22,-99,23,-99,-99,24,-99,7,26,-99,22,13,-99,19,-99,23,28,-99
10/25/2022,23,-99,15,-99,-99,23,-99,11,19,-99,24,11,-99,15,-99,16,27,-99
10/25/2022,24,-99,11,-99,-99,20,-99,9,15,-99,19,16,-99,15,-99,22,19,-99
10/26/2022,1,-99,11,-99,-99,16,-99,7,15,-99,14,13,-99,13,-99,23,17,-99
10/26/2022,2,-99,9,-99,-99,18,-99,5,10,-99,9,5,-99,9,-99,19,15,-99
10/26/2022,3,-99,9,-99,-99,12,-99,4,13,-99,10,10,-99,11,-99,17,13,-99
10/26/2022,4,-99,9,-99,-99,14,-99,4,13,-99,11,8,-99,12,-99,18,12,-99
10/26/2022,5,-99,12,-99,-99,15,-99,6,16,-99,10,10,-99,17,-99,23,16,-99
10/26/2022,6,-99,14,-99,-99,26,-99,5,23,-99,6,10,-99,25,-99,33,27,-99
10/26/2022,7,-99,20,-99,-99,60,-99,3,23,-99,7,13,-99,47,-99,58,27,-99
10/26/2022,8,-99,20,-99,-99,61,-99,7,36,-99,7,13,-99,-99,-99,65,34,-99
10/26/2022,9,-99,21,-99,-99,51,-99,8,32,-99,8,18,-99,52,-99,43,39,-99
10/26/2022,10,-99,21,-99,-99,40,-99,6,35,-99,12,19,-99,39,-99,45,37,-99
10/26/2022,11,-99,19,-99,-99,-99,-99,5,25,-99,18,12,-99,28,-99,37,32,-99
10/26/2022,12,-99,21,-99,-99,-99,-99,6,22,-99,18,16,-99,27,-99,33,27,-99
10/26/2022,13,-99,20,-99,-99,-99,-99,9,20,-99,19,15,-99,19,-99,31,18,-99
10/26/2022,14,-99,17,-99,-99,-99,-99,-99,20,-99,21,16,-99,17,-99,26,19,-99
10/26/2022,15,-99,19,-99,-99,23,-99,15,17,-99,23,16,-99,19,-99,20,24,-99
10/26/2022,16,-99,18,-99,-99,19,-99,17,15,-99,13,24,-99,15,-99,24,23,-99
10/26/2022,17,-99,19,-99,-99,18,-99,12,15,-99,27,22,-99,18,-99,20,24,-99
10/26/2022,18,-99,25,-99,-99,21,-99,10,17,-99,21,21,-99,18,-99,20,31,-99
10/26/2022,19,-99,27,-99,-99,29,-99,6,23,-99,21,20,-99,30,-99,39,30,-99
10/26/2022,20,-99,26,-99,-99,45,-99,8,22,-99,17,22,-99,26,-99,48,25,-99
10/26/2022,21,-99,23,-99,-99,46,-99,7,21,-99,17,20,-99,20,-99,32,23,-99
10/26/2022,22,-99,24,-99,-99,33,-99,6,20,-99,14,11,-99,16,-99,37,19,-99
10/26/2022,23,-99,18,-99,-99,18,-99,11,21,-99,9,15,-99,22,-99,41,16,-99
10/26/2022,24,-99,17,-99,-99,21,-99,11,21,-99,7,12,-99,14,-99,33,17,-99
10/27/2022,1,-99,17,34,-99,24,-99,9,18,-99,7,7,-99,14,-99,29,14,-99
10/27/2022,2,-99,15,32,-99,21,-99,9,19,-99,6,16,-99,17,-99,34,9,-99
10/27/2022,3,-99,11,27,-99,25,-99,8,12,-99,5,9,-99,14,-99,19,10,-99
10/27/2022,4,-99,11,21,-99,18,-99,9,13,-99,6,10,-99,10,-99,19,10,-99
10/27/2022,5,-99,12,20,-99,15,-99,7,17,-99,6,9,-99,12,-99,28,8,-99
10/27/2022,6,-99,14,16,-99,15,-99,6,19,-99,6,10,-99,22,-99,24,15,-99
10/27/2022,7,-99,20,55,-99,26,-99,6,20,-99,9,16,-99,35,-99,52,26,-99
10/27/2022,8,-99,18,92,-99,51,-99,-99,22,-99,8,21,-99,71,-99,78,22,-99
10/27/2022,9,-99,17,59,-99,56,-99,-99,-99,-99,11,23,-99,57,-99,54,30,-99
10/27/2022,10,-99,24,59,-99,43,-99,-99,-99,-99,12,25,-99,54,-99,84,29,-99
10/27/2022,11,-99,25,50,-99,39,-99,8,-99,-99,17,27,-99,25,-99,41,36,-99
10/27/2022,12,-99,20,32,-99,35,-99,12,18,-99,17,20,-99,35,-99,38,22,-99
10/27/2022,13,-99,17,23,-99,38,-99,10,15,-99,17,16,-99,21,-99,27,17,-99
10/27/2022,14,-99,17,28,-99,39,-99,8,14,-99,25,20,-99,19,-99,27,18,-99
10/27/2022,15,-99,15,26,-99,36,-99,11,18,-99,21,20,-99,29,-99,30,21,-99
10/27/2022,16,-99,18,34,-99,33,-99,9,22,-99,21,22,-99,27,-99,31,22,-99
10/27/2022,17,-99,25,35,-99,39,-99,8,28,-99,8,25,-99,21,-99,26,37,-99
10/27/2022,18,-99,21,26,-99,35,-99,4,20,-99,11,20,-99,22,-99,23,15,-99
10/27/2022,19,-99,10,11,-99,33,-99,4,15,-99,14,14,-99,26,-99,24,19,-99
10/27/2022,20,-99,14,24,-99,36,-99,3,19,-99,12,20,-99,37,-99,26,18,-99
10/27/2022,21,-99,17,23,-99,30,-99,3,16,-99,11,17,-99,18,-99,35,14,-99
10/27/2022,22,-99,13,19,-99,24,-99,4,15,-99,5,10,-99,23,-99,31,16,-99
10/27/2022,23,-99,15,16,-99,22,-99,5,14,-99,3,10,-99,18,-99,21,13,-99
10/27/2022,24,-99,13,17,-99,25,-99,5,20,-99,7,9,-99,16,-99,26,23,-99
10/28/2022,1,-99,16,13,-99,24,-99,5,23,-99,5,11,-99,19,-99,31,18,-99
10/28/2022,2,-99,11,17,-99,25,-99,4,19,-99,8,11,-99,19,-99,25,8,-99
10/28/2022,3,-99,9,16,-99,19,-99,4,12,-99,7,4,-99,15,-99,21,10,-99
